text,label
My mother is due for a follow-up after recent heart surgery. Requesting a car for hospital transport.,Cardiology
My sister needs a follow-up appointment for thyroid medication tomorrow. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My colleague has severe sinus pain and pressure with fever since last night. Please confirm a pickup time for the hospital visit.,ENT
"My sister-in-law is pregnant and experiencing heavy bleeding suddenly, just now. Please send transport right away, this is urgent.",Obstetrics_Gynecology
A family friend is a known heart patient and is feeling severe chest discomfort since last night. We need help getting to the hospital quickly.,Cardiology
My sister is unconscious after a fall. Can someone be sent to pick us up for the hospital?,Emergency_Trauma
My mother-in-law has severe joint pain from arthritis and can't reach the car today. We need help getting to the hospital quickly.,Orthopedics
"My husband accidentally swallowed a cleaning chemical suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Emergency_Trauma
My uncle has a severe nosebleed that won't stop since this afternoon. We need help getting to the hospital quickly.,ENT
My wife is a cancer patient and needs to go for radiotherapy. Can you send an ambulance immediately?,Oncology
My grandfather is wheezing badly and can't catch a breath. We need help getting to the hospital quickly.,Pulmonology
My elderly neighbor has ongoing stomach ulcers and needs a checkup tomorrow. Could you arrange pickup for the scheduled hospital appointment?,Gastroenterology
My brother has ongoing urinary difficulty and needs a urology consultation today. We need help getting to the hospital quickly.,Urology
My grandmother is not responding normally and seems disoriented right now. Please book a ride to the hospital for the appointment.,Neurology
My mother-in-law is due for a follow-up after ear surgery tomorrow. We need a vehicle to reach the hospital as soon as possible.,ENT
My wife is wheezing badly and can't catch a breath for the past few hours. Requesting a car for hospital transport.,Pulmonology
My father has numbness on one side of the face and arm right now. Please confirm a pickup time for the hospital visit.,Neurology
My sister is complaining of a heavy feeling in the chest and cold sweats. Requesting a car for hospital transport.,Cardiology
My husband has chronic acid reflux and needs a gastroenterology consultation. Please arrange a wheelchair-accessible pickup.,Gastroenterology
My mother-in-law has severe joint pain from arthritis and can't reach the car tomorrow. Requesting a car for hospital transport.,Orthopedics
My mother is due for a dialysis session at the hospital today. Can someone be sent to pick us up for the hospital?,Nephrology_Dialysis
My sister-in-law needs urgent care after a miscarriage since last night. We need a vehicle to reach the hospital as soon as possible.,Obstetrics_Gynecology
"My father had a heart attack last year and is feeling similar symptoms again suddenly, just now. We need a vehicle to reach the hospital as soon as possible.",Cardiology
My uncle has severe diarrhea and is becoming dehydrated for the past few hours. We need a vehicle to reach the hospital as soon as possible.,Gastroenterology
"My colleague is due for a routine prenatal checkup. Need immediate pickup, this cannot wait.",Obstetrics_Gynecology
My grandfather is having a mental health crisis and needs urgent evaluation since this afternoon. Please confirm a pickup time for the hospital visit.,Psychiatry_MentalHealth
My wife is due for a follow-up after ear surgery today. Please arrange a wheelchair-accessible pickup.,ENT
"My sister needs a routine consultation for chronic gastritis this week. Please send transport right away, this is urgent.",Gastroenterology
My aunt is due for a catheter change appointment for the past few days. Please confirm a pickup time for the hospital visit.,Urology
My daughter has a rash all over the body and is very fussy since this afternoon. Can you send an ambulance immediately?,Pediatrics
"My mother is bleeding heavily and going pale suddenly, just now. We need help getting to the hospital quickly.",Emergency_Trauma
My sister has slurred speech and can't move one arm since last night. Please book a ride to the hospital for the appointment.,Neurology
"My uncle is on home oxygen and the levels are dropping since this morning. Need immediate pickup, this cannot wait.",Pulmonology
My uncle is feeling weak and dizzy for no clear reason since this afternoon. Please confirm a pickup time for the hospital visit.,General_Medicine
My colleague suddenly lost vision in one eye since this afternoon. We need help getting to the hospital quickly.,Neurology
"My aunt has severe urinary retention and is in a lot of discomfort right now. Please send transport right away, this is urgent.",Urology
"A family friend has severe burning and pain during urination suddenly, just now. Requesting a car for hospital transport.",Urology
My grandfather has sudden weakness down one side of the body since this morning. We need help getting to the hospital quickly.,Neurology
My elderly neighbor has had a fever and body aches for the past few days. We need a vehicle to reach the hospital as soon as possible.,General_Medicine
My mother has a bad ear infection with severe pain right now. We need urgent transport to the hospital.,ENT
My sister needs a follow-up appointment for thyroid medication. Could you arrange pickup for the scheduled hospital appointment?,General_Medicine
My husband has a deep cut on the arm that won't stop bleeding for the past few hours. Can you send an ambulance immediately?,Emergency_Trauma
My husband is due for a follow-up scan after cancer treatment. Please confirm a pickup time for the hospital visit.,Oncology
My elderly neighbor needs a cardiac checkup after recent palpitations tomorrow. Please confirm a pickup time for the hospital visit.,Cardiology
My husband is unconscious after a fall since last night. Requesting a car for hospital transport.,Emergency_Trauma
